Tech node (nm), Capacity (bytes), Number of banks, Associativity, Output width (bits), Access time (ns), Random cycle time (ns), Dynamic search energy (nJ), Dynamic read energy (nJ), Dynamic write energy (nJ), Standby leakage per bank(mW), Area (mm2), Ndwl, Ndbl, Nspd, Ndcm, Ndsam_level_1, Ndsam_level_2, Data arrary area efficiency %, Ntwl, Ntbl, Ntspd, Ntcm, Ntsam_level_1, Ntsam_level_2, Tag arrary area efficiency %, 
45, 1024, 1, 1, 32, 0.208681, 0.167723, N/A, 0.00128541, 0.00186771, 0.00762022, 0.00344801, 2, 2, 2, 4, 1, 1, 70.2424, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16641, 1, 1, 8, 0.503209, 0.644119, N/A, 0.0133612, 0.00547343, 0.205, 0.295558, 2, 2, 16, 128, 1, 1, 68.0119, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 66564, 1, 1, 8, 0.937003, 0.644119, N/A, 0.0307074, 0.0227655, 0.823471, 1.08714, 2, 8, 16, 32, 4, 1, 73.9607, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16641, 1, 1, 8, 0.503209, 0.644119, N/A, 0.0133612, 0.00547343, 0.174167, 0.295558, 2, 2, 16, 128, 1, 1, 68.0119, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 66564, 1, 1, 8, 0.936902, 0.644119, N/A, 0.0307146, 0.0227728, 0.704541, 1.09902, 2, 8, 16, 32, 4, 1, 73.1615, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16641, 1, 1, 8, 0.379493, 0.45208, N/A, 0.0100909, 0.00443816, 0.14105, 0.114259, 2, 2, 16, 128, 1, 1, 69.8961, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 66564, 1, 1, 8, 0.779405, 0.45208, N/A, 0.0157518, 0.0100451, 0.556111, 0.433385, 2, 8, 16, 32, 4, 1, 73.7106, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8321, 1, 1, 8, 0.288535, 0.254104, N/A, 0.00436825, 0.00236293, 0.0649253, 0.0268576, 2, 2, 8, 64, 1, 1, 73.8333, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 33282, 1, 1, 8, 0.408572, 0.433773, N/A, 0.0133865, 0.00457654, 0.241722, 0.0994386, 2, 2, 16, 128, 1, 1, 79.4627, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4164, 1, 1, 32, 0.270903, 0.211439, N/A, 0.00280354, 0.00342611, 0.0344219, 0.0135065, 2, 2, 4, 8, 1, 1, 73.4086, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16644, 1, 1, 32, 0.323726, 0.366398, N/A, 0.00991772, 0.00683578, 0.12101, 0.0511977, 2, 2, 16, 32, 1, 1, 77.4638, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 2084, 1, 1, 32, 0.217819, 0.180627, N/A, 0.00222198, 0.00250676, 0.0175885, 0.00744022, 2, 2, 4, 8, 1, 1, 67.1392, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 8324, 1, 1, 32, 0.288535, 0.254104, N/A, 0.00518423, 0.00457196, 0.0639305, 0.0262695, 2, 2, 8, 16, 1, 1, 75.4862, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4164, 1, 1, 32, 0.300341, 0.236392, N/A, 0.00342599, 0.00423211, 0.040197, 0.0281186, 2, 2, 4, 8, 1, 1, 71.0051, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16644, 1, 1, 32, 0.379493, 0.45208, N/A, 0.0123203, 0.00844303, 0.138725, 0.104264, 2, 2, 16, 32, 1, 1, 76.5965, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 4164, 1, 1, 32, 0.360452, 0.28606, N/A, 0.00462806, 0.0057825, 0.0519507, 0.0676154, 2, 2, 4, 8, 1, 1, 74.3229, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16644, 1, 1, 32, 0.503209, 0.644119, N/A, 0.0169739, 0.0115873, 0.175588, 0.262958, 2, 2, 16, 32, 1, 1, 76.4436, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 64822, 1, 1, 8, 0.650376, 0.364596, N/A, 0.0108407, 0.0064991, 0.484181, 0.217781, 4, 4, 32, 128, 1, 1, 70.619, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 32411, 1, 1, 8, 0.399973, 0.428929, N/A, 0.0129697, 0.00439313, 0.23505, 0.0969165, 2, 2, 16, 128, 1, 1, 79.3439, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 16206, 1, 1, 8, 0.306913, 0.364596, N/A, 0.0083128, 0.00397119, 0.120455, 0.0530984, 2, 2, 16, 128, 1, 1, 72.4102, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 64822, 1, 1, 8, 0.919987, 0.640459, N/A, 0.029246, 0.0214685, 0.795337, 1.0368, 2, 8, 16, 16, 1, 8, 75.1841, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 64822, 1, 1, 8, 0.919987, 0.640459, N/A, 0.029246, 0.0214685, 0.795337, 1.0368, 2, 8, 16, 16, 1, 8, 75.1841, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 64822, 1, 1, 8, 1.29399, 1.11843, N/A, 0.0711584, 0.0588439, 1.24757, 2.97646, 2, 8, 16, 8, 4, 4, 78.9919, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 64822, 1, 1, 8, 0.759407, 0.449617, N/A, 0.0152979, 0.00975883, 0.537991, 0.419732, 2, 8, 16, 32, 4, 1, 73.7843, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.252158, 0.208141, N/A, 0.00235146, 0.00162039, 0.0325723, 0.0127457, 2, 2, 4, 32, 1, 1, 73.6333, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 13328, 1, 1, 8, 0.292789, 0.35377, N/A, 0.00747557, 0.00386758, 0.100623, 0.0455202, 2, 2, 16, 128, 1, 1, 69.8334, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.252158, 0.208141, N/A, 0.00235146, 0.00162039, 0.0325723, 0.0127457, 2, 2, 4, 32, 1, 1, 73.6333, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1980, 1, 1, 8, 0.237697, 0.204682, N/A, 0.00126801, 0.00112201, 0.0161351, 0.00634235, 1, 2, 2, 16, 1, 1, 73.9876, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 6664, 1, 1, 8, 0.257677, 0.241555, N/A, 0.00394431, 0.00232558, 0.0522316, 0.0221089, 2, 2, 8, 64, 1, 1, 71.8901, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.280406, 0.232049, N/A, 0.00280407, 0.0018843, 0.0403187, 0.0265381, 2, 2, 4, 32, 1, 1, 71.2139, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 13328, 1, 1, 8, 0.344814, 0.435553, N/A, 0.00895886, 0.00439629, 0.122307, 0.0962675, 2, 2, 16, 128, 1, 1, 66.4939, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.280406, 0.232049, N/A, 0.00280407, 0.0018843, 0.0403187, 0.0265381, 2, 2, 4, 32, 1, 1, 71.2139, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1980, 1, 1, 8, 0.230848, 0.193555, N/A, 0.00193363, 0.00145275, 0.0208039, 0.014724, 2, 2, 4, 32, 1, 1, 64.1769, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 6664, 1, 1, 8, 0.290248, 0.275081, N/A, 0.0047165, 0.00267213, 0.0652106, 0.0457478, 2, 2, 8, 64, 1, 1, 69.9618, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.33748, 0.279657, N/A, 0.00365661, 0.00237977, 0.0555984, 0.0638555, 2, 2, 4, 32, 1, 1, 74.4938, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 13328, 1, 1, 8, 0.50385, 0.445892, N/A, 0.00953267, 0.00395037, 0.175651, 0.206095, 2, 2, 8, 64, 1, 1, 77.8048, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.33748, 0.279657, N/A, 0.00365661, 0.00237977, 0.0555984, 0.0638555, 2, 2, 4, 32, 1, 1, 74.4938, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1980, 1, 1, 8, 0.263688, 0.222762, N/A, 0.00245285, 0.00179459, 0.0288305, 0.035831, 2, 2, 4, 32, 1, 1, 66.3788, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 6664, 1, 1, 8, 0.355435, 0.346963, N/A, 0.00616775, 0.00332579, 0.0902385, 0.11508, 2, 2, 8, 64, 1, 1, 70.003, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.33748, 0.279657, N/A, 0.00365661, 0.00237977, 0.0531663, 0.0638555, 2, 2, 4, 32, 1, 1, 74.4938, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 13328, 1, 1, 8, 0.50385, 0.445892, N/A, 0.00953267, 0.00395037, 0.167452, 0.206095, 2, 2, 8, 64, 1, 1, 77.8048, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.33748, 0.279657, N/A, 0.00365661, 0.00237977, 0.0531663, 0.0638555, 2, 2, 4, 32, 1, 1, 74.4938, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1980, 1, 1, 8, 0.263688, 0.222762, N/A, 0.00245285, 0.00179459, 0.0276144, 0.035831, 2, 2, 4, 32, 1, 1, 66.3788, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 6664, 1, 1, 8, 0.355435, 0.346963, N/A, 0.00616775, 0.00332579, 0.0861196, 0.11508, 2, 2, 8, 64, 1, 1, 70.003, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.33748, 0.279657, N/A, 0.00365661, 0.00237977, 0.0531663, 0.0638555, 2, 2, 4, 32, 1, 1, 74.4938, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 13328, 1, 1, 8, 0.50385, 0.445892, N/A, 0.00953267, 0.00395037, 0.167452, 0.206095, 2, 2, 8, 64, 1, 1, 77.8048, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.33748, 0.279657, N/A, 0.00365661, 0.00237977, 0.0531663, 0.0638555, 2, 2, 4, 32, 1, 1, 74.4938, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1980, 1, 1, 8, 0.263688, 0.222762, N/A, 0.00245285, 0.00179459, 0.0276144, 0.035831, 2, 2, 4, 32, 1, 1, 66.3788, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 6664, 1, 1, 8, 0.355435, 0.346963, N/A, 0.00616775, 0.00332579, 0.0861196, 0.11508, 2, 2, 8, 64, 1, 1, 70.003, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.252158, 0.208141, N/A, 0.00235146, 0.00162039, 0.0325723, 0.0127457, 2, 2, 4, 32, 1, 1, 73.6333, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 13328, 1, 1, 8, 0.292789, 0.35377, N/A, 0.00747557, 0.00386758, 0.100623, 0.0455202, 2, 2, 16, 128, 1, 1, 69.8334, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.252158, 0.208141, N/A, 0.00235146, 0.00162039, 0.0325723, 0.0127457, 2, 2, 4, 32, 1, 1, 73.6333, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1980, 1, 1, 8, 0.237697, 0.204682, N/A, 0.00126801, 0.00112201, 0.0161351, 0.00634235, 1, 2, 2, 16, 1, 1, 73.9876, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 6664, 1, 1, 8, 0.257677, 0.241555, N/A, 0.00394431, 0.00232558, 0.0522316, 0.0221089, 2, 2, 8, 64, 1, 1, 71.8901, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.252158, 0.208141, N/A, 0.00235146, 0.00162039, 0.0325723, 0.0127457, 2, 2, 4, 32, 1, 1, 73.6333, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 13328, 1, 1, 8, 0.292789, 0.35377, N/A, 0.00747557, 0.00386758, 0.100623, 0.0455202, 2, 2, 16, 128, 1, 1, 69.8334, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.252158, 0.208141, N/A, 0.00235146, 0.00162039, 0.0325723, 0.0127457, 2, 2, 4, 32, 1, 1, 73.6333, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1980, 1, 1, 8, 0.237697, 0.204682, N/A, 0.00126801, 0.00112201, 0.0161351, 0.00634235, 1, 2, 2, 16, 1, 1, 73.9876, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 6664, 1, 1, 8, 0.257677, 0.241555, N/A, 0.00394431, 0.00232558, 0.0522316, 0.0221089, 2, 2, 8, 64, 1, 1, 71.8901, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.280406, 0.232049, N/A, 0.00280407, 0.0018843, 0.0403187, 0.0265381, 2, 2, 4, 32, 1, 1, 71.2139, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 13328, 1, 1, 8, 0.344814, 0.435553, N/A, 0.00895886, 0.00439629, 0.122307, 0.0962675, 2, 2, 16, 128, 1, 1, 66.4939, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.280406, 0.232049, N/A, 0.00280407, 0.0018843, 0.0403187, 0.0265381, 2, 2, 4, 32, 1, 1, 71.2139, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1980, 1, 1, 8, 0.230848, 0.193555, N/A, 0.00193363, 0.00145275, 0.0208039, 0.014724, 2, 2, 4, 32, 1, 1, 64.1769, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 6664, 1, 1, 8, 0.290248, 0.275081, N/A, 0.0047165, 0.00267213, 0.0652106, 0.0457478, 2, 2, 8, 64, 1, 1, 69.9618, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.252158, 0.208141, N/A, 0.00235146, 0.00162039, 0.0325723, 0.0127457, 2, 2, 4, 32, 1, 1, 73.6333, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 13328, 1, 1, 8, 0.292789, 0.35377, N/A, 0.00747557, 0.00386758, 0.100623, 0.0455202, 2, 2, 16, 128, 1, 1, 69.8334, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.252158, 0.208141, N/A, 0.00235146, 0.00162039, 0.0325723, 0.0127457, 2, 2, 4, 32, 1, 1, 73.6333, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1980, 1, 1, 8, 0.237697, 0.204682, N/A, 0.00126801, 0.00112201, 0.0161351, 0.00634235, 1, 2, 2, 16, 1, 1, 73.9876, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 6664, 1, 1, 8, 0.257677, 0.241555, N/A, 0.00394431, 0.00232558, 0.0522316, 0.0221089, 2, 2, 8, 64, 1, 1, 71.8901, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.252158, 0.208141, N/A, 0.00235146, 0.00162039, 0.0325723, 0.0127457, 2, 2, 4, 32, 1, 1, 73.6333, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 13328, 1, 1, 8, 0.292789, 0.35377, N/A, 0.00747557, 0.00386758, 0.100623, 0.0455202, 2, 2, 16, 128, 1, 1, 69.8334, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.252158, 0.208141, N/A, 0.00235146, 0.00162039, 0.0325723, 0.0127457, 2, 2, 4, 32, 1, 1, 73.6333, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1980, 1, 1, 8, 0.237697, 0.204682, N/A, 0.00126801, 0.00112201, 0.0161351, 0.00634235, 1, 2, 2, 16, 1, 1, 73.9876, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 6664, 1, 1, 8, 0.257677, 0.241555, N/A, 0.00394431, 0.00232558, 0.0522316, 0.0221089, 2, 2, 8, 64, 1, 1, 71.8901, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.280406, 0.232049, N/A, 0.00280407, 0.0018843, 0.0378867, 0.0265381, 2, 2, 4, 32, 1, 1, 71.2139, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 13328, 1, 1, 8, 0.344814, 0.435553, N/A, 0.00895886, 0.00439629, 0.114069, 0.0962675, 2, 2, 16, 128, 1, 1, 66.4939, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.280406, 0.232049, N/A, 0.00280407, 0.0018843, 0.0378867, 0.0265381, 2, 2, 4, 32, 1, 1, 71.2139, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1980, 1, 1, 8, 0.230848, 0.193555, N/A, 0.00193363, 0.00145275, 0.0195879, 0.014724, 2, 2, 4, 32, 1, 1, 64.1769, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 6664, 1, 1, 8, 0.290248, 0.275081, N/A, 0.0047165, 0.00267213, 0.0610918, 0.0457478, 2, 2, 8, 64, 1, 1, 69.9618, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.280406, 0.232049, N/A, 0.00280407, 0.0018843, 0.0378867, 0.0265381, 2, 2, 4, 32, 1, 1, 71.2139, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 13328, 1, 1, 8, 0.344814, 0.435553, N/A, 0.00895886, 0.00439629, 0.114069, 0.0962675, 2, 2, 16, 128, 1, 1, 66.4939, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.280406, 0.232049, N/A, 0.00280407, 0.0018843, 0.0378867, 0.0265381, 2, 2, 4, 32, 1, 1, 71.2139, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1980, 1, 1, 8, 0.230848, 0.193555, N/A, 0.00193363, 0.00145275, 0.0195879, 0.014724, 2, 2, 4, 32, 1, 1, 64.1769, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 6664, 1, 1, 8, 0.290248, 0.275081, N/A, 0.0047165, 0.00267213, 0.0610918, 0.0457478, 2, 2, 8, 64, 1, 1, 69.9618, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.33748, 0.279657, N/A, 0.00365661, 0.00237977, 0.0531663, 0.0638555, 2, 2, 4, 32, 1, 1, 74.4938, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 13328, 1, 1, 8, 0.50385, 0.445892, N/A, 0.00953267, 0.00395037, 0.167452, 0.206095, 2, 2, 8, 64, 1, 1, 77.8048, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.33748, 0.279657, N/A, 0.00365661, 0.00237977, 0.0531663, 0.0638555, 2, 2, 4, 32, 1, 1, 74.4938, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1980, 1, 1, 8, 0.263688, 0.222762, N/A, 0.00245285, 0.00179459, 0.0276144, 0.035831, 2, 2, 4, 32, 1, 1, 66.3788, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 6664, 1, 1, 8, 0.355435, 0.346963, N/A, 0.00616775, 0.00332579, 0.0861196, 0.11508, 2, 2, 8, 64, 1, 1, 70.003, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.33748, 0.279657, N/A, 0.00365661, 0.00237977, 0.0555984, 0.0638555, 2, 2, 4, 32, 1, 1, 74.4938, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 13328, 1, 1, 8, 0.50385, 0.445892, N/A, 0.00953267, 0.00395037, 0.175651, 0.206095, 2, 2, 8, 64, 1, 1, 77.8048, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 3952, 1, 1, 8, 0.33748, 0.279657, N/A, 0.00365661, 0.00237977, 0.0555984, 0.0638555, 2, 2, 4, 32, 1, 1, 74.4938, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 1980, 1, 1, 8, 0.263688, 0.222762, N/A, 0.00245285, 0.00179459, 0.0288305, 0.035831, 2, 2, 4, 32, 1, 1, 66.3788, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 6664, 1, 1, 8, 0.355435, 0.346963, N/A, 0.00616775, 0.00332579, 0.0902385, 0.11508, 2, 2, 8, 64, 1, 1, 70.003, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 8, 0.238252, 0.186232, N/A, 0.000824999, 0.000929764, 0.00489193, 0.0165327, 2, 2, 1, 8, 1, 1, 55.9892, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 8, 0.238252, 0.186232, N/A, 0.000824999, 0.000929764, 0.00489193, 0.0165327, 2, 2, 1, 8, 1, 1, 55.9892, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
45, 256, 1, 1, 8, 0.238252, 0.186232, N/A, 0.000824999, 0.000929764, 0.00489193, 0.0165327, 2, 2, 1, 8, 1, 1, 55.9892, N/A, N/A, N/A, N/A, N/A, N/A, N/A, 
